Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	nPoints	pred_name_long	score_threshold	key	hex
PBMC_17_B	-80811.1836734693	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	7.58640771439406	4.29678918761132	13.3945556777509	0.290051321717267	0.0161327799978235	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-73911.5	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	7.79393723050586	4.41432858303849	13.7609732511694	0.290051455859903	0.0123155018514758	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-64841.6428571429	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	8.1331567949624	4.60645371132139	14.3599053842371	0.290051675124165	0.00802999859532917	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-60608.387755102	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	8.33767684909946	4.72228846464099	14.7210099002908	0.290051807321549	0.00625305558112322	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-58869	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	8.4287540718556	4.77387217717566	14.8818176455352	0.290051866191916	0.00560397808063368	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-54190	B_memory	11	10	64	0.171875	0.15625	0.909090909090909	ABC_distanceToTSS	8.69239386440661	4.92319066481369	15.3473054850361	0.290052036603032	0.00410499819261544	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-52290.8571428572	B_memory	10	9	64	0.15625	0.140625	0.9	ABC_distanceToTSS	7.92895947258554	4.33036933739069	14.5180222331304	0.308612291890653	0.0409133520139665	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-46599	B_memory	10	9	64	0.15625	0.140625	0.9	ABC_distanceToTSS	8.31525522635599	4.54134074077176	15.2253427844946	0.308612569327657	0.026481389011955	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-41761	B_memory	10	9	64	0.15625	0.140625	0.9	ABC_distanceToTSS	8.72796876539119	4.76673968897154	15.9810360414458	0.308612865737873	0.0169710478301373	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-40405.5918367347	B_memory	10	9	64	0.15625	0.140625	0.9	ABC_distanceToTSS	8.86404375540554	4.8410554868096	16.2301944094272	0.308612963466717	0.0147171238077347	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
