Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	nPoints	pred_name_long	score_threshold	key	hex
BMMC22_CD4_pos_T_activated	0.14698133960341	Treg	2	0	955	0.00209424083769634	0	0	Kendall	5.07582006911766	1.27072581666019	20.2749869690789	0.706594542741018	1	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (BMMC22_CD4_pos_T_activated)	#D3A9CE
BMMC22_CD4_pos_T_naive	0.14698133960341	Treg	2	0	955	0.00209424083769634	0	0	Kendall	3.17470880237649	0.794926972033557	12.6788703044049	0.706503257661095	1	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (BMMC22_CD4_pos_T_naive)	#A887A4
PBMC_20_CD4.N1	0.14698133960341	Treg	46	2	955	0.0481675392670157	0.00209424083769634	0.0434782608695652	Kendall	6.02788764852718	4.54751868063647	7.990166078478	0.143785755888071	6.32554373051851e-17	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (PBMC_20_CD4.N1)	#7E657B
PBMC_22_CD4.M	0.14698133960341	Treg	3	1	955	0.0031413612565445	0.00104712041884817	0.333333333333333	Kendall	30.5367884803369	9.84777557000798	94.6909730084434	0.577401700311039	0.76161490938812	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (PBMC_22_CD4.M)	#544352
BMMC22_CD4_pos_T_activated	0.151374825782244	Treg	180	141	955	0.18848167539267	0.147643979057592	0.783333333333333	scE2G_ATAC	8.62513468533579	7.53570992803924	9.87205572541713	0.0688928646243832	1.51207107903494e-98	99	scE2G (scATAC)	0.174	scE2G (scATAC) (BMMC22_CD4_pos_T_activated)	#006479
BMMC22_CD4_pos_T_naive	0.151374825782244	Treg	179	139	955	0.187434554973822	0.145549738219895	0.776536312849162	scE2G_ATAC	8.74770661876909	7.63910947193458	10.0171847738526	0.0691392960546137	7.06837029508099e-99	99	scE2G (scATAC)	0.174	scE2G (scATAC) (BMMC22_CD4_pos_T_naive)	#005060
PBMC_20_CD4.N1	0.151374825782244	Treg	156	121	955	0.163350785340314	0.126701570680628	0.775641025641026	scE2G_ATAC	9.93566311238817	8.57023407831553	11.5186353815757	0.0754276987223304	5.0516513531733e-92	99	scE2G (scATAC)	0.174	scE2G (scATAC) (PBMC_20_CD4.N1)	#003C48
PBMC_22_CD4.M	0.151374825782244	Treg	179	139	955	0.187434554973822	0.145549738219895	0.776536312849162	scE2G_ATAC	9.27948278993024	8.10348888823335	10.626139189707	0.0691395946994586	7.00853866033946e-103	99	scE2G (scATAC)	0.174	scE2G (scATAC) (PBMC_22_CD4.M)	#002730
BMMC22_CD4_pos_T_naive	0.152571992138599	Treg	2	1	955	0.00209424083769634	0.00104712041884817	0.5	Cicero	90.5482162764772	12.5525371179315	653.173091130661	1.00816121878525	1	98	Cicero (co-accessibility)	0.25	Cicero (co-accessibility) (BMMC22_CD4_pos_T_naive)	#5A5742
BMMC22_CD4_pos_T_activated	0.154805819672131	Treg	50	46	955	0.0523560209424084	0.0481675392670157	0.92	scABC	15.6476692442943	11.9137673829501	20.5518158033907	0.139098128145996	6.2975194525435e-37	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (BMMC22_CD4_pos_T_activated)	#0096A0
BMMC22_CD4_pos_T_naive	0.154805819672131	Treg	53	49	955	0.0554973821989529	0.0513089005235602	0.924528301886792	scABC	16.5014424737409	12.670139382992	21.491287150298	0.13479829554134	1.61116858388195e-40	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (BMMC22_CD4_pos_T_naive)	#007880
PBMC_20_CD4.N1	0.154805819672131	Treg	44	39	955	0.0460732984293194	0.0408376963350785	0.886363636363636	scABC	17.9794783764528	13.4261875744131	24.0769496849119	0.148994534187215	1.44828685803367e-34	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (PBMC_20_CD4.N1)	#005960
PBMC_22_CD4.M	0.154805819672131	Treg	53	47	955	0.0554973821989529	0.0492146596858639	0.886792452830189	scABC	17.1333490921906	13.1194471009841	22.3753065853551	0.136191871249214	1.73942359965608e-40	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (PBMC_22_CD4.M)	#003B3F
BMMC22_CD4_pos_T_naive	0.155374186458451	Treg	2	1	955	0.00209424083769634	0.00104712041884817	0.5	Cicero	92.1508395734059	12.7708530211267	664.934223268858	1.00831512413346	1	98	Cicero (co-accessibility)	0.25	Cicero (co-accessibility) (BMMC22_CD4_pos_T_naive)	#5A5742
BMMC22_CD4_pos_T_activated	0.156261422828898	Treg	2	0	955	0.00209424083769634	0	0	Kendall	6.45369995153076	1.6154669906101	25.7821690610083	0.706660703979128	1	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (BMMC22_CD4_pos_T_activated)	#D3A9CE
BMMC22_CD4_pos_T_naive	0.156261422828898	Treg	2	0	955	0.00209424083769634	0	0	Kendall	3.89782701545756	0.975924774333905	15.5678550662888	0.706537979407807	1	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (BMMC22_CD4_pos_T_naive)	#A887A4
PBMC_20_CD4.N1	0.156261422828898	Treg	40	2	955	0.0418848167539267	0.00209424083769634	0.05	Kendall	6.00556253059281	4.43467615951084	8.13290080528419	0.154712809394204	3.01841551857114e-14	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (PBMC_20_CD4.N1)	#7E657B
PBMC_22_CD4.M	0.156261422828898	Treg	3	1	955	0.0031413612565445	0.00104712041884817	0.333333333333333	Kendall	39.2945089501693	12.665082346687	121.914598844976	0.57768204483971	0.283128057677234	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (PBMC_22_CD4.M)	#544352
BMMC22_CD4_pos_T_activated	0.162611113677033	Treg	156	127	955	0.163350785340314	0.132984293193717	0.814102564102564	scE2G_multiome	11.8443874215417	10.2226578797675	13.7233892634941	0.0751276573199596	2.99064716925887e-103	98	scE2G (Multiome)	0.177	scE2G (Multiome) (BMMC22_CD4_pos_T_activated)	#792374
BMMC22_CD4_pos_T_naive	0.162611113677033	Treg	154	126	955	0.161256544502618	0.131937172774869	0.818181818181818	scE2G_multiome	12.1658283747298	10.493884507709	14.10415560936	0.0754291458191585	4.04073644215622e-104	98	scE2G (Multiome)	0.177	scE2G (Multiome) (BMMC22_CD4_pos_T_naive)	#601C5C
PBMC_20_CD4.N1	0.162611113677033	Treg	129	107	955	0.135078534031414	0.112041884816754	0.829457364341085	scE2G_multiome	13.4388655407925	11.3978761729239	15.8453298038567	0.0840443427740618	1.83849793713454e-90	98	scE2G (Multiome)	0.177	scE2G (Multiome) (PBMC_20_CD4.N1)	#481545
PBMC_22_CD4.M	0.162611113677033	Treg	150	123	955	0.157068062827225	0.128795811518325	0.82	scE2G_multiome	12.5568685804837	10.8050060240085	14.592768222173	0.076663789141558	5.68955552703555e-103	98	scE2G (Multiome)	0.177	scE2G (Multiome) (PBMC_22_CD4.M)	#300E2E
BMMC22_CD4_pos_T_activated	0.163254383165546	Treg	155	127	955	0.162303664921466	0.132984293193717	0.819354838709677	scE2G_multiome	11.8117835049561	10.1885004394282	13.6936961820245	0.0754289160885566	2.41278875932517e-102	98	scE2G (Multiome)	0.177	scE2G (Multiome) (BMMC22_CD4_pos_T_activated)	#792374
BMMC22_CD4_pos_T_naive	0.163254383165546	Treg	154	126	955	0.161256544502618	0.131937172774869	0.818181818181818	scE2G_multiome	12.199534866067	10.5229582812749	14.1432330120719	0.075429167690433	2.75342422607824e-104	98	scE2G (Multiome)	0.177	scE2G (Multiome) (BMMC22_CD4_pos_T_naive)	#601C5C
PBMC_20_CD4.N1	0.163254383165546	Treg	129	107	955	0.135078534031414	0.112041884816754	0.829457364341085	scE2G_multiome	13.4878319211328	11.4394050667636	15.9030656639032	0.0840443810050171	1.20575704053851e-90	98	scE2G (Multiome)	0.177	scE2G (Multiome) (PBMC_20_CD4.N1)	#481545
PBMC_22_CD4.M	0.163254383165546	Treg	150	123	955	0.157068062827225	0.128795811518325	0.82	scE2G_multiome	12.6022478592971	10.8440536019151	14.6455059092579	0.0766638194049329	3.4936338066501e-103	98	scE2G (Multiome)	0.177	scE2G (Multiome) (PBMC_22_CD4.M)	#300E2E
BMMC22_CD4_pos_T_activated	0.163275432102807	Treg	178	141	955	0.186387434554974	0.147643979057592	0.792134831460674	scE2G_ATAC	8.92323247559079	7.78859701384088	10.2231605604887	0.0693877665260181	1.38302080046422e-99	99	scE2G (scATAC)	0.174	scE2G (scATAC) (BMMC22_CD4_pos_T_activated)	#006479
BMMC22_CD4_pos_T_naive	0.163275432102807	Treg	178	138	955	0.186387434554974	0.144502617801047	0.775280898876405	scE2G_ATAC	9.08913252177082	7.93340054828074	10.4132306815411	0.0693878602433349	7.91635081718224e-101	99	scE2G (scATAC)	0.174	scE2G (scATAC) (BMMC22_CD4_pos_T_naive)	#005060
PBMC_20_CD4.N1	0.163275432102807	Treg	154	119	955	0.161256544502618	0.124607329842932	0.772727272727273	scE2G_ATAC	10.2732998478373	8.85085711468185	11.9243468057464	0.0760391412747849	1.22351307491478e-92	99	scE2G (scATAC)	0.174	scE2G (scATAC) (PBMC_20_CD4.N1)	#003C48
PBMC_22_CD4.M	0.163275432102807	Treg	176	136	955	0.184293193717277	0.142408376963351	0.772727272727273	scE2G_ATAC	9.56521391682225	8.34071616124845	10.9694797791651	0.0698910209192997	5.90717315518553e-103	99	scE2G (scATAC)	0.174	scE2G (scATAC) (PBMC_22_CD4.M)	#002730
BMMC22_CD4_pos_T_activated	0.163298775510204	Treg	50	46	955	0.0523560209424084	0.0481675392670157	0.92	scABC	15.9704278292888	12.1594931040228	20.9757563796917	0.139098760709284	2.40834841474172e-37	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (BMMC22_CD4_pos_T_activated)	#0096A0
BMMC22_CD4_pos_T_naive	0.163298775510204	Treg	51	48	955	0.0534031413612566	0.050261780104712	0.941176470588235	scABC	16.2693657768184	12.4229685859652	21.306683740547	0.137623383351923	1.49055746317886e-38	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (BMMC22_CD4_pos_T_naive)	#007880
PBMC_20_CD4.N1	0.163298775510204	Treg	42	37	955	0.043979057591623	0.0387434554973822	0.880952380952381	scABC	17.6171841109016	13.0590090203511	23.7663650828123	0.152756150637408	1.76738162378879e-32	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (PBMC_20_CD4.N1)	#005960
PBMC_22_CD4.M	0.163298775510204	Treg	52	47	955	0.0544502617801047	0.0492146596858639	0.903846153846154	scABC	17.1199606599284	13.072424296273	22.4207114422578	0.137625017062127	1.27976942655309e-39	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (PBMC_22_CD4.M)	#003B3F
BMMC22_CD4_pos_T_activated	0.165541506054386	Treg	2	0	955	0.00209424083769634	0	0	Kendall	8.07525775245822	2.02106106439333	32.2651249472321	0.706738565825537	1	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (BMMC22_CD4_pos_T_activated)	#D3A9CE
BMMC22_CD4_pos_T_naive	0.165541506054386	Treg	1	0	955	0.00104712041884817	0	0	Kendall	2.39876638373529	0.338100051654914	17.0188680409059	0.999695928279159	1	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (BMMC22_CD4_pos_T_naive)	#A887A4
PBMC_20_CD4.N1	0.165541506054386	Treg	32	1	955	0.0335078534031414	0.00104712041884817	0.03125	Kendall	5.50699801509612	3.91762527989906	7.74117608794223	0.173745016869562	9.97541545531717e-10	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (PBMC_20_CD4.N1)	#7E657B
PBMC_22_CD4.M	0.165541506054386	Treg	2	0	955	0.00209424083769634	0	0	Kendall	35.783659353247	8.93254676133335	143.348846742347	0.708069031695124	1	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (PBMC_22_CD4.M)	#544352
BMMC22_CD4_pos_T_activated	0.172296157992395	Treg	177	139	955	0.185340314136126	0.145549738219895	0.785310734463277	scE2G_ATAC	9.17668957617411	8.00589325437066	10.518705271456	0.0696383202843063	7.91566493323206e-101	99	scE2G (scATAC)	0.174	scE2G (scATAC) (BMMC22_CD4_pos_T_activated)	#006479
BMMC22_CD4_pos_T_naive	0.172296157992395	Treg	176	137	955	0.184293193717277	0.143455497382199	0.778409090909091	scE2G_ATAC	9.33162543857323	8.14106041610895	10.6963010805719	0.0696384083258218	5.92968817178775e-102	99	scE2G (scATAC)	0.174	scE2G (scATAC) (BMMC22_CD4_pos_T_naive)	#005060
PBMC_20_CD4.N1	0.172296157992395	Treg	152	116	955	0.159162303664921	0.121465968586387	0.763157894736842	scE2G_ATAC	10.5485021895671	9.08243071112502	12.2512245875993	0.076349372855467	1.69904450540819e-93	99	scE2G (scATAC)	0.174	scE2G (scATAC) (PBMC_20_CD4.N1)	#003C48
PBMC_22_CD4.M	0.172296157992395	Treg	170	136	955	0.178010471204188	0.142408376963351	0.8	scE2G_ATAC	9.61352949830402	8.36160405113978	11.0528971294884	0.071185567343936	5.69055462376612e-100	99	scE2G (scATAC)	0.174	scE2G (scATAC) (PBMC_22_CD4.M)	#002730
BMMC22_CD4_pos_T_activated	0.174	Treg	174	137	955	0.182198952879581	0.143455497382199	0.787356321839081	scE2G_ATAC	9.06978748966576	7.90079515610175	10.4117425502631	0.0704020215862129	4.07761465039721e-98	99	scE2G (scATAC)	0.174	scE2G (scATAC) (BMMC22_CD4_pos_T_activated)	#006479
BMMC22_CD4_pos_T_naive	0.174	Treg	176	137	955	0.184293193717277	0.143455497382199	0.778409090909091	scE2G_ATAC	9.38852862930044	8.19070315763226	10.7615265901877	0.0696384406607703	2.31159603434405e-102	99	scE2G (scATAC)	0.174	scE2G (scATAC) (BMMC22_CD4_pos_T_naive)	#005060
PBMC_20_CD4.N1	0.174	Treg	152	116	955	0.159162303664921	0.121465968586387	0.763157894736842	scE2G_ATAC	10.6162173064528	9.1407337166859	12.329871254437	0.0763494177031375	7.19526754872158e-94	99	scE2G (scATAC)	0.174	scE2G (scATAC) (PBMC_20_CD4.N1)	#003C48
PBMC_22_CD4.M	0.174	Treg	168	135	955	0.175916230366492	0.141361256544503	0.803571428571429	scE2G_ATAC	9.61549313560292	8.35896013669245	11.0609102961234	0.0714511252183362	2.54032084975738e-99	99	scE2G (scATAC)	0.174	scE2G (scATAC) (PBMC_22_CD4.M)	#002730
BMMC22_CD4_pos_T_activated	0.174821589279875	Treg	2	0	955	0.00209424083769634	0	0	Kendall	10.5129175888893	2.63055066210614	42.0145628909082	0.706855614194503	1	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (BMMC22_CD4_pos_T_activated)	#D3A9CE
BMMC22_CD4_pos_T_naive	0.174821589279875	Treg	1	0	955	0.00104712041884817	0	0	Kendall	2.97685673864919	0.419534772534638	21.1226258765224	0.999751444255708	1	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (BMMC22_CD4_pos_T_naive)	#A887A4
PBMC_20_CD4.N1	0.174821589279875	Treg	26	1	955	0.0272251308900524	0.00104712041884817	0.0384615384615385	Kendall	5.02429511685163	3.43921983170537	7.33990342475486	0.193391572134541	1.99457568552606e-06	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (PBMC_20_CD4.N1)	#7E657B
PBMC_22_CD4.M	0.174821589279875	Treg	2	0	955	0.00209424083769634	0	0	Kendall	47.8760683760684	11.9375385353099	192.009258556122	0.708649669211417	1	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (PBMC_22_CD4.M)	#544352
BMMC22_CD4_pos_T_activated	0.177	Treg	151	123	955	0.158115183246073	0.128795811518325	0.814569536423841	scE2G_multiome	12.3107868634215	10.5932596293905	14.3067836056908	0.0766636250300197	8.2440068374978e-102	98	scE2G (Multiome)	0.177	scE2G (Multiome) (BMMC22_CD4_pos_T_activated)	#792374
BMMC22_CD4_pos_T_naive	0.177	Treg	153	126	955	0.16020942408377	0.131937172774869	0.823529411764706	scE2G_multiome	12.9670181889743	11.1782899329212	15.0419752683271	0.0757338268054056	3.43235559272318e-107	98	scE2G (Multiome)	0.177	scE2G (Multiome) (BMMC22_CD4_pos_T_naive)	#601C5C
PBMC_20_CD4.N1	0.177	Treg	127	106	955	0.132984293193717	0.110994764397906	0.834645669291339	scE2G_multiome	14.2312554157312	12.0510939158263	16.8058295887816	0.0848409437524678	9.58871683724474e-92	98	scE2G (Multiome)	0.177	scE2G (Multiome) (PBMC_20_CD4.N1)	#481545
PBMC_22_CD4.M	0.177	Treg	146	122	955	0.152879581151832	0.127748691099476	0.835616438356164	scE2G_multiome	13.1726132595827	11.3063539380978	15.3469227158943	0.0779478905517432	1.1653901965816e-102	98	scE2G (Multiome)	0.177	scE2G (Multiome) (PBMC_22_CD4.M)	#300E2E
BMMC22_CD4_pos_T_activated	0.183644025143371	Treg	173	137	955	0.181151832460733	0.143455497382199	0.791907514450867	scE2G_ATAC	9.342049652266	8.13383535362643	10.7297342411158	0.0706610491701894	2.05003589371834e-99	99	scE2G (scATAC)	0.174	scE2G (scATAC) (BMMC22_CD4_pos_T_activated)	#006479
BMMC22_CD4_pos_T_naive	0.183644025143371	Treg	172	134	955	0.180104712041885	0.140314136125654	0.779069767441861	scE2G_ATAC	9.50163639194453	8.27278111435762	10.9130282642242	0.0706611420529508	1.57927319936451e-100	99	scE2G (scATAC)	0.174	scE2G (scATAC) (BMMC22_CD4_pos_T_naive)	#005060
PBMC_20_CD4.N1	0.183644025143371	Treg	149	116	955	0.156020942408377	0.121465968586387	0.778523489932886	scE2G_ATAC	10.8034922099751	9.28470115453461	12.5707270474709	0.0772980663830449	8.72051693828122e-93	99	scE2G (scATAC)	0.174	scE2G (scATAC) (PBMC_20_CD4.N1)	#003C48
PBMC_22_CD4.M	0.183644025143371	Treg	164	132	955	0.171727748691099	0.138219895287958	0.804878048780488	scE2G_ATAC	9.73901849672116	8.44834786382983	11.2268674074791	0.0725367609617676	1.76721123699052e-97	99	scE2G (scATAC)	0.174	scE2G (scATAC) (PBMC_22_CD4.M)	#002730
BMMC22_CD4_pos_T_activated	0.183661181061239	Treg	149	121	955	0.156020942408377	0.126701570680628	0.812080536912752	scE2G_multiome	12.5336077287126	10.7715665469053	14.5838882406921	0.0772992364454286	2.43978967635817e-101	98	scE2G (Multiome)	0.177	scE2G (Multiome) (BMMC22_CD4_pos_T_activated)	#792374
BMMC22_CD4_pos_T_naive	0.183661181061239	Treg	151	125	955	0.158115183246073	0.130890052356021	0.827814569536424	scE2G_multiome	13.2067797319116	11.3712113598031	15.3386499791743	0.0763511334306679	1.00804044308901e-106	98	scE2G (Multiome)	0.177	scE2G (Multiome) (BMMC22_CD4_pos_T_naive)	#601C5C
PBMC_20_CD4.N1	0.183661181061239	Treg	124	102	955	0.129842931937173	0.106806282722513	0.82258064516129	scE2G_multiome	14.3529219459612	12.1248583317167	16.9904144651303	0.086070861486744	9.50059180208609e-90	98	scE2G (Multiome)	0.177	scE2G (Multiome) (PBMC_20_CD4.N1)	#481545
PBMC_22_CD4.M	0.183661181061239	Treg	144	120	955	0.150785340314136	0.12565445026178	0.833333333333333	scE2G_multiome	13.4384486618383	11.5195788488545	15.6769535419971	0.0786095083181268	3.15115499227301e-102	98	scE2G (Multiome)	0.177	scE2G (Multiome) (PBMC_22_CD4.M)	#300E2E
BMMC22_CD4_pos_T_activated	0.18370612244898	Treg	48	46	955	0.050261780104712	0.0481675392670157	0.958333333333333	scABC	15.9813580516706	12.0943600243537	21.1175956943074	0.142188169342497	1.02217172015876e-35	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (BMMC22_CD4_pos_T_activated)	#0096A0
BMMC22_CD4_pos_T_naive	0.18370612244898	Treg	50	48	955	0.0523560209424084	0.050261780104712	0.96	scABC	16.6472821767683	12.674800493743	21.8648020542616	0.1391000872525	3.39986247908717e-38	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (BMMC22_CD4_pos_T_naive)	#007880
PBMC_20_CD4.N1	0.18370612244898	Treg	41	37	955	0.0429319371727749	0.0387434554973822	0.902439024390244	scABC	18.1057072319841	13.3690018591183	24.5206514162264	0.154741859842105	4.40517085474053e-32	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (PBMC_20_CD4.N1)	#005960
PBMC_22_CD4.M	0.18370612244898	Treg	47	44	955	0.0492146596858639	0.0460732984293194	0.936170212765957	scABC	16.6083029056747	12.5289823630332	22.0158124111098	0.143807844434713	1.22754349509218e-35	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (PBMC_22_CD4.M)	#003B3F
BMMC22_CD4_pos_T_activated	0.184101672505363	Treg	2	0	955	0.00209424083769634	0	0	Kendall	13.2989078822412	3.32679101207179	53.1626273542792	0.706989388240791	1	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (BMMC22_CD4_pos_T_activated)	#D3A9CE
BMMC22_CD4_pos_T_naive	0.184101672505363	Treg	1	0	955	0.00104712041884817	0	0	Kendall	3.73763276087397	0.526677137963991	26.5245966611778	0.999824504156208	1	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (BMMC22_CD4_pos_T_naive)	#A887A4
PBMC_20_CD4.N1	0.184101672505363	Treg	22	1	955	0.0230366492146597	0.00104712041884817	0.0454545454545455	Kendall	4.89230314738579	3.23715811127045	7.39371673029823	0.210701506963985	9.82558568884458e-05	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (PBMC_20_CD4.N1)	#7E657B
PBMC_22_CD4.M	0.184101672505363	Treg	2	0	955	0.00209424083769634	0	0	Kendall	63.3011846309719	15.760779458084	254.241231300847	0.709390332314516	1	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (PBMC_22_CD4.M)	#544352
BMMC22_CD4_pos_T_activated	0.185415819672131	Treg	48	46	955	0.050261780104712	0.0481675392670157	0.958333333333333	scABC	16.0316138946003	12.1323901612726	21.1840074914458	0.142188272028432	8.86851458556745e-36	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (BMMC22_CD4_pos_T_activated)	#0096A0
BMMC22_CD4_pos_T_naive	0.185415819672131	Treg	48	46	955	0.050261780104712	0.0481675392670157	0.958333333333333	scABC	16.0101118444947	12.1161189026941	21.1555930848643	0.142188228094075	9.42357071499234e-36	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (BMMC22_CD4_pos_T_naive)	#007880
PBMC_20_CD4.N1	0.185415819672131	Treg	41	37	955	0.0429319371727749	0.0387434554973822	0.902439024390244	scABC	18.1887246668906	13.4302955294922	24.6330919734023	0.154742059153247	3.68696124366314e-32	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (PBMC_20_CD4.N1)	#005960
PBMC_22_CD4.M	0.185415819672131	Treg	47	44	955	0.0492146596858639	0.0460732984293194	0.936170212765957	scABC	16.6608717948718	12.5686366123843	22.0855019940381	0.143807954181857	1.06688598909972e-35	98	ABC (A=scATAC, C=power law)	0.015	ABC (A=scATAC, C=power law) (PBMC_22_CD4.M)	#003B3F
BMMC22_CD4_pos_T_activated	0.185556869207128	Treg	148	120	955	0.154973821989529	0.12565445026178	0.810810810810811	scE2G_multiome	12.549804919295	10.7786714928248	14.6119680535031	0.0776217331714925	1.18617144738833e-100	98	scE2G (Multiome)	0.177	scE2G (Multiome) (BMMC22_CD4_pos_T_activated)	#792374
BMMC22_CD4_pos_T_naive	0.185556869207128	Treg	151	125	955	0.158115183246073	0.130890052356021	0.827814569536424	scE2G_multiome	13.3162664715554	11.4654792557114	15.4658125305264	0.0763512059436526	3.26253270070053e-107	98	scE2G (Multiome)	0.177	scE2G (Multiome) (BMMC22_CD4_pos_T_naive)	#601C5C
PBMC_20_CD4.N1	0.185556869207128	Treg	123	101	955	0.128795811518325	0.105759162303665	0.821138211382114	scE2G_multiome	14.3762094966134	12.1345396143095	17.0319934714951	0.0864907843109795	5.07376317353922e-89	98	scE2G (Multiome)	0.177	scE2G (Multiome) (PBMC_20_CD4.N1)	#481545
PBMC_22_CD4.M	0.185556869207128	Treg	144	120	955	0.150785340314136	0.12565445026178	0.833333333333333	scE2G_multiome	13.5531533694973	11.6179031072288	15.8107676197457	0.0786095881404596	1.04223537497783e-102	98	scE2G (Multiome)	0.177	scE2G (Multiome) (PBMC_22_CD4.M)	#300E2E
BMMC22_CD4_pos_T_activated	0.193381755730851	Treg	2	0	955	0.00209424083769634	0	0	Kendall	16.7143577396386	4.17983981971883	66.8374307863814	0.707153386855003	1	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (BMMC22_CD4_pos_T_activated)	#D3A9CE
BMMC22_CD4_pos_T_naive	0.193381755730851	Treg	1	0	955	0.00104712041884817	0	0	Kendall	4.54916770283743	0.640934203517885	32.2886915301933	0.999902438607845	1	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (BMMC22_CD4_pos_T_naive)	#A887A4
PBMC_20_CD4.N1	0.193381755730851	Treg	19	1	955	0.0198952879581152	0.00104712041884817	0.0526315789473684	Kendall	4.70327229981702	3.01365205820692	7.3401872210117	0.227098993808412	0.00223763768412137	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (PBMC_20_CD4.N1)	#7E657B
PBMC_22_CD4.M	0.193381755730851	Treg	1	0	955	0.00104712041884817	0	0	Kendall	42.6764134089954	5.96970334257876	305.086560745033	1.00356392726708	1	99	Kendall correlation (access. at E x expr. at G)	0.013	Kendall correlation (access. at E x expr. at G) (PBMC_22_CD4.M)	#544352
BMMC22_CD4_pos_T_activated	0.194526122379355	Treg	170	134	955	0.178010471204188	0.140314136125654	0.788235294117647	scE2G_ATAC	9.55341448337422	8.30499439492687	10.9894990834546	0.0714510884181916	6.65997064903924e-99	99	scE2G (scATAC)	0.174	scE2G (scATAC) (BMMC22_CD4_pos_T_activated)	#006479
BMMC22_CD4_pos_T_naive	0.194526122379355	Treg	171	134	955	0.179057591623037	0.140314136125654	0.783625730994152	scE2G_ATAC	9.81188728956586	8.53853383263328	11.2751362318434	0.0709223892519435	5.67197650384736e-102	99	scE2G (scATAC)	0.174	scE2G (scATAC) (BMMC22_CD4_pos_T_naive)	#005060
PBMC_20_CD4.N1	0.194526122379355	Treg	146	113	955	0.152879581151832	0.118324607329843	0.773972602739726	scE2G_ATAC	11.0998902217295	9.52731510231058	12.9320340107744	0.0779464687616004	6.50179632730522e-93	99	scE2G (scATAC)	0.174	scE2G (scATAC) (PBMC_20_CD4.N1)	#003C48
